id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6283,Casa Al Sur,13310,Pamela,,Balvanera,-34.60367,-58.40875,Entire home/apt,4473,3,1,2011-01-31,0.01,1,365
11508,Amazing Luxurious Apt-Palermo Soho,42762,Candela,,Palermo,-34.58184,-58.42415,Entire home/apt,5368,2,26,2019-11-28,0.25,1,327
12463,Room in Recoleta - awesome location,48799,Matt,,Recoleta,-34.59761,-58.39468,Private room,2415,1,20,2017-12-11,0.15,1,365
13095,Standard Room at Palermo Viejo B&B w pvt Bath,50994,Ariel,,Palermo,-34.59348,-58.42949,Private room,2684,1,1,2018-12-18,0.04,7,365
13096,Standard Room in Palermo Viejo B&B,50994,Ariel,,Palermo,-34.59348,-58.42949,Private room,2684,1,0,,,7,365
13097,Standard Room at Palermo Viejo B&B pvt bath,50994,Ariel,,Palermo,-34.59348,-58.42949,Private room,2684,1,1,2019-11-27,0.07,7,365
13099,Lofty room in Palermo Viejo B&B pvt bath,50994,Ariel,,Palermo,-34.59327,-58.42953,Private room,3578,1,0,,,7,365
13100,Master Room in Palermo Viejo B&B w  pvt Bath,50994,Ariel,,Palermo,-34.59348,-58.42949,Private room,4473,1,1,2017-11-23,0.03,7,365
14222,"RELAX IN HAPPY HOUSE - PALERMO, BUENOS AIRES",87710233,María,,Palermo,-34.58777,-58.41106,Entire home/apt,3047,5,90,2020-03-01,0.86,2,363
14711,SPECTACULAR ANCIENT HOUSE,57770,Cintia,,Monserrat,-34.60913,-58.37372,Entire home/apt,10735,1,0,,,1,365
15074,ROOM WITH RIVER SIGHT,59338,Monica,,Nuñez,-34.53724,-58.4658,Private room,2686,29,0,,,1,365
15889,ROOM W /BALCONY-DOWNTOWN ......,62183,Sonia,,Balvanera,-34.6029,-58.4114,Private room,3262,3,6,2014-06-01,0.05,2,365
16695,DUPLEX LOFT 2 - SAN TELMO,64880,Elbio Mariano,,Monserrat,-34.61439,-58.37611,Entire home/apt,3403,2,46,2019-11-30,0.38,7,347
16697,Small Duplex Loft in San Telmo (8),64880,Elbio Mariano,,Monserrat,-34.61494,-58.37517,Entire home/apt,2684,2,22,2019-04-16,0.18,7,360
17993,TEMPORARY RENT CUTE APARTMENT IN MICROCENTRO,68689,Maritza,,San Nicolas,-34.60175,-58.3786,Entire home/apt,3042,3,7,2018-08-01,0.06,2,176
18007,apartament in San Telmo,69404,Marcelo,,Monserrat,-34.6154,-58.3778,Entire home/apt,31311,1,0,,,1,365
18061,"Quirky, sunny & spacious - 5 px max",69605,Alejandra,,San Telmo,-34.61986,-58.36947,Entire home/apt,6089,7,144,2019-01-13,1.09,2,358
19642,SKY LOFT LARGE,74406,Mathilde,,Palermo,-34.58822,-58.43442,Entire home/apt,4454,15,0,,,10,365
20062,PENTHOUSE / best city views !! terrace & pool,75891,Sergio,,Palermo,-34.58183,-58.44143,Entire home/apt,7988,2,227,2021-02-10,1.73,5,139
20429,Hermoso  y acogedor departamento.,77065,Marcelo,,Constitucion,-34.62108,-58.38677,Entire home/apt,3131,15,0,,,1,89
21807,Comfortable apartment in San Telmo,83312,Graciela,,San Telmo,-34.62225,-58.37239,Entire home/apt,4477,6,0,,,2,365
21816,Apartment at Faena Hotel,83130,Marce,,Puerto Madero,-34.61407,-58.36187,Entire home/apt,23260,7,1,2020-10-19,0.23,8,178
21837,Comfortable studio in Callao Avenue,80208,Olga,,Monserrat,-34.60807,-58.37224,Entire home/apt,5368,3,0,,,1,365
23798,"CHIC, LIGHT, SPACIOUS LOFT APPT- SAN TELMO",94615,Nicola,,Monserrat,-34.61495,-58.37319,Entire home/apt,4231,6,48,2020-01-18,0.44,1,175
24713,"BEAUTIFUL, EXCELLENT UBICATION/OBELISK  5 STARS!!!",100743,Griselda,,San Nicolas,-34.60254,-58.37811,Entire home/apt,1533,1,343,2020-03-19,3.56,5,264
24763,Amazing LOFTpalermo: contemporary and cool,101049,Sebastian,,Chacarita,-34.58681,-58.44476,Entire home/apt,5815,10,32,2018-11-08,0.26,1,89
26258,Huge 473sqf Studio @ Palermo University area,111013,Daniel,,Balvanera,-34.5991,-58.41053,Entire home/apt,3131,7,2,2013-10-23,0.02,2,362
26839,Studio in retiro neighborhood,114411,Nicole,,Retiro,-34.59395,-58.37938,Entire home/apt,2149,4,2,2021-01-31,0.29,1,365
27562,Modern & comfortable apartment at best location,119120,Julieta,,Palermo,-34.58095,-58.40461,Entire home/apt,1612,4,24,2020-05-31,0.20,3,31
29983,Depto de 1 ambiente en Recoleta,129235,Carolina,,Recoleta,-34.59925,-58.3908,Entire home/apt,7727,2,0,,,1,1
31514,BEAUTY DUPLEX LOFT #4 SAN TELMO,64880,Elbio Mariano,,Monserrat,-34.61494,-58.37517,Entire home/apt,4026,2,28,2020-02-27,0.22,7,360
31920,Beautifull apartment in Belgrano!,137373,Nancy,,Belgrano,-34.56483,-58.46014,Entire home/apt,5368,30,0,,,1,365
35703,Charming studio in Palermo/Recoleta,150763,Viviana,,Recoleta,-34.59103,-58.40781,Entire home/apt,1789,4,86,2020-12-15,0.72,1,348
36160,SPECIAL OFFER Sunny young and great location apt!,155223,Agustina,,Recoleta,-34.589,-58.38665,Entire home/apt,4030,3,11,2016-01-02,0.12,1,1
37347,Palermo/Las Cañitas Apartment,161327,Mariano,,Palermo,-34.57148,-58.43246,Entire home/apt,1393,12,39,2020-07-31,0.32,12,298
41242,PALERMO SOHO  CASA 4 HABITACIONES 3 BAÑOS,74406,Mathilde,,Palermo,-34.58986,-58.42518,Entire home/apt,2684,30,0,,,10,365
41243,"HABITACION EN SUITE   ,  4 DISPONIBLES",74406,Mathilde,,Palermo,-34.58983,-58.42532,Private room,1610,15,0,,,10,365
41608,Palermo Soho Spectacular New Unit,181721,Yamila & Eyenit,,Palermo,-34.58576,-58.42803,Entire home/apt,5815,2,123,2020-03-18,1.04,2,365
42450,French Classic in San Telmo: Balcony over Defensa!,185437,Grisel,,Monserrat,-34.61578,-58.37175,Entire home/apt,4669,3,132,2021-02-17,1.15,4,191
45498,"Quite & Chic, fully equipped, 2Bd, pool & terrace",75891,Sergio,,Palermo,-34.58182,-58.44144,Entire home/apt,6844,2,115,2020-03-09,0.90,5,180
48089,Recoleta Classic French-Style 2BDR,192475,Chris,,Recoleta,-34.58705,-58.38791,Entire home/apt,7157,7,101,2020-01-07,0.80,1,365
48527,French style apartment in Recoleta,221661,Ricardo,,Recoleta,-34.58543,-58.39637,Entire home/apt,11962,3,1,2014-01-07,0.01,2,365
48535,Elegant apartment in downtown Bs.As,221044,Florencia,,Retiro,-34.59456,-58.37503,Entire home/apt,4473,90,0,,,1,364
48678,Grate & Luxury apartment Recoleta,221661,Ricardo,,Recoleta,-34.58722,-58.39676,Private room,11962,3,1,2010-12-30,0.01,2,365
50301,Complete room in Recoleta,230443,Manuel,,Palermo,-34.58854,-58.41,Private room,4920,30,0,,,2,365
50778,Gorgeous 2bdrm in Awesome Recoleta,233651,Cameron,,Recoleta,-34.58978,-58.40011,Entire home/apt,2147,5,96,2020-01-08,0.77,6,179
52511,San Telmo Apartment (Buenos Aires),242939,Gri,,Monserrat,-34.60886,-58.37349,Entire home/apt,6262,4,0,,,1,365
53097,Duplex-Loft in  Historic Quartier of Buenos Aires,64880,Elbio Mariano,,Monserrat,-34.61494,-58.37517,Entire home/apt,3578,2,36,2019-10-29,0.29,7,349
53905,Trendy studio in Villa Crespo!,252182,Victoria,,Villa Crespo,-34.59814,-58.43858,Entire home/apt,2060,3,78,2021-02-10,0.62,1,347
61282,Loft with Balcony in Belgrano,296398,Alejandro,,Nuñez,-34.55396,-58.46753,Entire home/apt,3134,3,140,2020-03-14,1.13,1,0
65446,Luxury Premier Loft with Breathtaking Views  ★★★★★,319901,Ralf,,Palermo,-34.58092,-58.42515,Entire home/apt,8052,3,160,2020-03-20,1.38,27,212
65513,Comfortable apartment for 5 in BsAs,320183,Hortensia,,Retiro,-34.59811,-58.37779,Entire home/apt,4473,30,5,2018-10-12,0.05,4,362
65519,Great Apartment in Las Cañitas (Palermo) for 5,320183,Hortensia,,Palermo,-34.57004,-58.43118,Entire home/apt,4473,30,13,2020-02-06,0.15,4,365
66939,"★ Instaworthy Views, 20th Floor ★ Pool+Gym+Sauna",319901,Ralf,,Palermo,-34.58246,-58.42442,Entire home/apt,4925,3,263,2020-12-05,2.27,27,330
66940,Pool Party studio +  Views over the Pool  ❤,319901,Ralf,,Palermo,-34.58251,-58.42322,Entire home/apt,3515,3,222,2021-02-20,2.02,27,277
68173,"Best Area in Palermo, Luxury Studio",4405670,Andy,,Palermo,-34.57894,-58.42858,Entire home/apt,10735,5,78,2019-10-07,0.64,9,354
68489,Best Block in Palermo Hollywood,4405670,Andy,,Palermo,-34.58045,-58.43208,Entire home/apt,5994,3,142,2020-01-03,1.17,9,329
68800,Recoleta great penthouse  w/private terrace &grill,221405,Ximena,,Recoleta,-34.59278,-58.3876,Private room,34532,1,76,2020-01-03,0.77,2,214
68868,"Luxury Sky Loft , Dream View Apartment ★★★★★",319901,Ralf,,Palermo,-34.5814,-58.4251,Entire home/apt,6262,3,248,2020-12-28,2.11,27,357
69063,"Beautiful, great location, quiet, Nespresso.",344599,Danilo,,Recoleta,-34.59429,-58.39778,Entire home/apt,1522,1,206,2021-02-10,1.85,2,309
69187,Historic French Style Villa,344456,Daniela,,Monserrat,-34.60842,-58.37316,Entire home/apt,31341,7,0,,,6,1
69196,Recoleta French Style apartment,344456,Daniela,,Monserrat,-34.60812,-58.37356,Entire home/apt,6262,7,0,,,6,364
69880,"Gorgeous 2bd/2.5 bth, Rooftop Pool, Pal. Hollywood",315089,Max,,Palermo,-34.57797,-58.43821,Entire home/apt,10735,5,25,2019-11-21,0.21,7,365
70082,High category appartment Belgrano,353823,Maria De Los Angeles,,Palermo,-34.56928,-58.44377,Entire home/apt,2684,20,39,2020-09-30,0.32,1,364
70804,Six luminous suites at Soho,360083,Priscila,,Palermo,-34.58907,-58.43386,Private room,7157,1,0,,,2,365
71801,Studio in Recoleta most secure area,368954,Carlos,,Recoleta,-34.59591,-58.39931,Entire home/apt,4477,3,92,2020-02-28,0.76,1,364
72204,Beautiful house in Palermo SOHO,373629,Daniel,,Palermo,-34.5902,-58.42993,Entire home/apt,17624,3,22,2019-12-31,0.34,16,362
72928,"Palermo Soho ""Ayres del Botanico"" Tower",344456,Daniela,,Palermo,-34.58456,-58.42321,Entire home/apt,7157,7,0,,,6,364
72935,Palermo Cervino Boulevard Apartment,344456,Daniela,,Palermo,-34.57994,-58.41315,Entire home/apt,4477,7,2,2011-05-01,0.02,6,365
72958,Palermo Soho Home with a View,344456,Daniela,,Palermo,-34.58267,-58.4261,Entire home/apt,4920,30,0,,,6,364
73180,Palermo Apt - Las Cañitas area,161327,Mariano,,Palermo,-34.57213,-58.43294,Entire home/apt,1252,14,27,2020-12-12,0.25,12,360
73680,Nice Studio in Palermo Soho,385499,Lujan,,Palermo,-34.59326,-58.41772,Entire home/apt,3578,3,27,2014-12-15,0.22,1,364
74383,Penthouse 2BR with River&Sunrise views,319901,Ralf,,Palermo,-34.58632,-58.43241,Entire home/apt,7681,3,67,2021-01-30,0.58,27,126
75094,Amazing apartment in Recoleta,161327,Mariano,,Recoleta,-34.58918,-58.39518,Entire home/apt,1342,14,113,2019-11-06,0.93,12,341
75492,Studio Loft in Palermo Soho #1,400828,Jony,,Palermo,-34.589,-58.42024,Entire home/apt,1457,1,317,2021-01-08,2.85,3,343
75526,GUAPO / Amazing Large Studio* with great views.🎈,319901,Ralf,,Palermo,-34.58256,-58.42523,Entire home/apt,3578,3,103,2020-03-13,0.88,27,337
76005,"Heart of Recoleta, no better place!",315089,Max,,Recoleta,-34.59014,-58.39386,Entire home/apt,3578,5,6,2013-08-17,0.05,7,365
76385,Studio In Downtown Buenos Aires,407702,Ruy,,Monserrat,-34.61365,-58.3849,Entire home/apt,4026,2,324,2020-01-06,2.67,7,365
77404,Beautiful Duplex - Trendy Palermo,161327,Mariano,,Palermo,-34.56692,-58.43324,Entire home/apt,1866,14,20,2020-07-31,0.18,12,305
77704,PALERMO SOHO Cheap Little Apt,417020,Jorge Fernando,,Palermo,-34.58107,-58.42602,Entire home/apt,1789,7,119,2020-03-22,1.02,1,365
77776,"BUENOS AIRES, RECOLETA, 2 BEDROOM APT",417598,Rd,,Recoleta,-34.59002,-58.40479,Entire home/apt,6710,2,0,,,1,362
77860,Private room with balcony with view,402373,Daniel,,Palermo,-34.57269,-58.43395,Private room,5368,2,0,,,1,365
78009,STUDIO DEFENSA 2A en San Telmo,64880,Elbio Mariano,,San Telmo,-34.61998,-58.37151,Entire home/apt,3131,2,42,2019-11-18,0.35,7,365
78014,STUDIO SOFA CAMA & PATIO,64880,Elbio Mariano,,San Telmo,-34.61998,-58.37151,Entire home/apt,2237,2,24,2019-05-13,0.21,7,365
78068,Lovely Place at a GREAT Location!,419383,Mariana Y Sebas,,Palermo,-34.58288,-58.40535,Entire home/apt,1584,3,19,2019-11-19,0.16,3,364
78351,"Apt in Palermo, Las Cañitas",420786,Carola,,Palermo,-34.57521,-58.42883,Entire home/apt,3757,5,11,2020-01-19,0.11,4,365
78685,Luminous Palermo 1BDR Apartment,419383,Mariana Y Sebas,,Palermo,-34.58332,-58.40643,Entire home/apt,2773,2,38,2020-09-01,0.32,3,364
78703,Amazing Studio with Terrace & BBQ,422878,Oscar,,Recoleta,-34.59446,-58.39588,Entire home/apt,2917,1,189,2019-11-25,1.69,2,120
79226,Petite Home,426420,Carolina,,Nuñez,-34.5522,-58.45802,Entire home/apt,1789,6,41,2021-01-26,0.36,1,344
79247,"Beautiful Apt in great location, 100% Good Reviews",426566,Egle,,Boedo,-34.62144,-58.41705,Entire home/apt,1197,5,45,2021-01-30,0.37,8,354
79766,!! Amazing 1Bdr Great Terrace - BBQ - sun/view !!,422878,Oscar,,Recoleta,-34.59118,-58.39664,Entire home/apt,4920,1,178,2020-03-08,1.66,2,215
80950,best neighborhood! palermo,438269,Sherine,,Palermo,-34.59102,-58.43415,Entire home/apt,2686,30,1,2018-09-08,0.03,2,365
82623,Garden studio flat with swimming pool,449610,Antonio,,Colegiales,-34.57361,-58.45238,Entire home/apt,2647,5,42,2020-12-19,0.65,1,365
83035,"Central loc. Entire apt, all incl.",426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,5985,5,45,2020-08-31,0.38,8,365
83440,GREAT! Apartment Alto Palermo,384997,Santiago,,Palermo,-34.59222,-58.41285,Entire home/apt,4652,30,5,2020-04-09,0.04,1,365
84033,Great apart with private terrace & chill out area.,458852,Maria,,Palermo,-34.586,-58.42534,Entire home/apt,5368,2,148,2020-12-08,1.24,2,292
84730,"Spotless apt. in a great location, Wi-Fi, balcony!",426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,1197,5,65,2020-02-06,0.58,8,365
85949,Modern & Luminous Apt in GreatLocation!,426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,1197,5,37,2020-12-24,0.32,8,197
87828,"habitación individual, única huésped de la casa.",480785,Isabel,,Retiro,-34.59278,-58.38196,Private room,1200,4,1,2019-08-02,0.05,2,88
89374,☼ Sunny   1 bedroom + balcony with views,319901,Ralf,,Recoleta,-34.59307,-58.40337,Entire home/apt,3259,5,55,2021-01-30,0.49,27,280
89857,Sunny apartment in Buenos Aires,488300,Mariano,,Balvanera,-34.60236,-58.39291,Entire home/apt,4473,7,0,,,1,364
91063,"Cosy, central apartment in BsAs",492560,Laurence,,Caballito,-34.61842,-58.43194,Entire home/apt,2326,3,55,2020-03-20,0.49,1,309
92228,Experiencia Recoleta-Buenos Aires,494027,Mirta Susana,,Palermo,-34.58326,-58.40494,Entire home/apt,7604,20,2,2020-03-31,0.15,2,363
92689,Stunning 1BD w/terrace in Palermo,488973,Casilda Maria,,Palermo,-34.57682,-58.40062,Entire home/apt,7164,2,96,2019-12-22,0.81,2,300
93174,"B&B ""Tucuman 2430""1 room x 1 or 2p",500210,Luciano,,Balvanera,-34.60193,-58.40109,Private room,1088,2,10,2019-04-07,0.09,4,365
93619,DEPARTMENT C / CABIN SECURITY,501789,Jessica Emerita,,San Cristobal,-34.62583,-58.40795,Shared room,6268,1,0,,,1,365
96103,ROOM PALERMO best location in BA,510708,Alexia,,Palermo,-34.58248,-58.43523,Private room,985,5,62,2020-08-07,0.54,1,330
96257,Lovely apartment in Buenos Aires,320183,Hortensia,,Retiro,-34.5981,-58.37775,Entire home/apt,4920,15,0,,,4,207
96490,AMPLIA habitación individual en Buenos Aires,512049,Cristina,,Palermo,-34.58503,-58.41206,Private room,895,6,0,,,1,1
96810,Recoleta Luxury: Design and Style!,508291,Michele,,Retiro,-34.59323,-58.3867,Entire home/apt,6141,4,35,2019-12-28,0.43,1,253
97043,Downtown 4 blocks away from Obelisk,514200,Ceferina De Jesus,,San Nicolas,-34.60517,-58.3884,Entire home/apt,2863,7,9,2013-11-25,0.08,2,230
98934,Monthly Apartment Recoleta,521351,Alfonsina,,Recoleta,-34.5899,-58.39027,Entire home/apt,6262,1,1,2011-08-09,0.01,1,365
100080,Great downtown apartment!,526435,Laura,,San Nicolas,-34.60319,-58.38805,Entire home/apt,1900,1,23,2019-07-30,0.23,2,339
104343,Faena Hotel Stunning Views Private Luxury  Suite*,542973,Brigitte,,Puerto Madero,-34.6022,-58.35541,Hotel room,22399,1,142,2020-03-16,1.26,1,365
107220,Great Private Room!,555337,Anita & Sofía,,Recoleta,-34.59754,-58.41098,Private room,1252,7,5,2014-01-19,0.04,2,365
107259,Great place to 12 Tango lovers,555693,Vittoria,,Balvanera,-34.60485,-58.39448,Entire home/apt,35729,3,26,2019-03-13,0.25,2,1
108089,AMAZING PALERMO BEST VALUE w POOL,559463,Martin,,Palermo,-34.58643,-58.4242,Entire home/apt,1968,6,75,2019-12-03,0.81,4,329
108284,Historico y Luminoso Duplex Centro! Cochera s/c,560338,Carlos,,San Nicolas,-34.60107,-58.3764,Entire home/apt,2141,2,233,2020-03-13,2.07,14,331
118069,Luxury 1 Bedroom - 1.5 Bath,530261,Luciano,,Palermo,-34.58014,-58.43209,Entire home/apt,3340,7,17,2020-05-01,0.16,25,341
118070,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.58533,-58.42802,Entire home/apt,2237,7,44,2020-12-31,0.39,25,318
118724,Department to 5 min to city centre,599519,Angel Francisco,,Villa Crespo,-34.59956,-58.43024,Private room,4294,1,0,,,1,365
119036,Amazing duplex in Recoleta,601227,Frederic,,Recoleta,-34.59078,-58.39751,Entire home/apt,3582,5,1,2019-09-16,0.06,1,364
119966,Room with library downtown,62183,Sonia,,Balvanera,-34.60564,-58.3994,Private room,3259,3,0,,,2,365
120874,Luxury 1 Bedroom - 1.5 Bath,530261,Luciano,,Recoleta,-34.5911,-58.39978,Entire home/apt,8946,7,9,2017-11-10,0.08,25,328
122907,Spotless entire apt. Ideal location,426566,Egle,,Almagro,-34.61982,-58.4166,Entire home/apt,1197,7,19,2021-02-13,0.16,8,358
129681,Studio Rojo Design Belgrano - 2 Pax,638545,Luisa,,Belgrano,-34.55601,-58.45717,Entire home/apt,2465,5,14,2018-08-11,0.15,3,45
129932,Palermo View Studio at Palermo Uno Tower,319901,Ralf,,Palermo,-34.58264,-58.42451,Entire home/apt,5457,3,112,2021-01-31,0.96,27,329
130248,Small charmy and fully at Palermo,641573,Paula,,Palermo,-34.57717,-58.41138,Entire home/apt,1075,2,76,2021-01-30,0.78,6,340
130275,Van Gogh s apart at Palermo,641573,Paula,,Palermo,-34.5771,-58.41134,Entire home/apt,1075,2,15,2020-08-31,0.16,6,240
130349,"alquilo por noche,o semana",641884,Marcelo,,San Nicolas,-34.60462,-58.37764,Private room,8946,1,0,,,1,365
130424,Palermo Hollywood Studio Apt - 4th floor - 33 m2,642182,Aike,,Palermo,-34.57935,-58.43484,Entire home/apt,3131,7,9,2012-12-31,0.08,1,177
131145,DONDE VIVI (1) Rooms for Rent .,645495,Viviana,,Almagro,-34.60728,-58.41949,Private room,1500,3,38,2018-09-30,0.33,2,1
131807,"Belgrano R, Private Room, Sunny",648231,Vero,,Villa Ortuzar,-34.5771,-58.4694,Private room,3134,1,0,,,1,365
132298,Urban Escape ★ Studio with great views,319901,Ralf,,Recoleta,-34.59307,-58.40359,Entire home/apt,2952,6,113,2021-01-30,0.99,27,365
133043,Great Studio - Roof top Pool,530261,Luciano,,Recoleta,-34.59211,-58.40163,Entire home/apt,1789,7,16,2020-02-15,0.19,25,365
133654,Modern and Comfortable. Central location.Fast WiFi,426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,1197,4,43,2020-04-24,0.37,8,350
136986,Buena Vista - Panorama Riverviews ★★★★★,319901,Ralf,,Palermo,-34.58092,-58.42483,Entire home/apt,5815,3,132,2020-12-18,1.13,27,329
137017,Soho Sunset studio  with amazing views.,319901,Ralf,,Palermo,-34.58286,-58.42388,Entire home/apt,4729,2,192,2020-11-30,1.67,27,303
138690,STUDIO RECOLETA/PLAZA FRANCIA /UBA/ MUSEOS / METRO,676972,Fabiana,,Recoleta,-34.59092,-58.39503,Entire home/apt,1163,4,236,2020-01-26,2.01,12,167
140271,"Boedo, quiet wooded neighborhood",683383,Lorena,,Boedo,-34.6317,-58.41718,Private room,4477,1,0,,,1,365
143173,HabitacionPrivate Rooms in Congreso,499278,Nicolas,,Balvanera,-34.60735,-58.4029,Private room,2684,5,0,,,2,365
143211,Nice and bright studio in Recoleta,695054,Patricia,,Recoleta,-34.5872,-58.40052,Entire home/apt,2237,2,3,2019-10-14,0.06,3,161
143663,Apartement Buenos Aires,696693,Marcela,,Monserrat,-34.61297,-58.38701,Entire home/apt,4030,3,0,,,1,362
144192,Beautiful apartment in Buenos Aires,698994,Ruben,,Nueva Pompeya,-34.64889,-58.40792,Private room,4477,1,0,,,1,365
144827,LEMON TREE ★ 1 bedroom with great views,319901,Ralf,,Recoleta,-34.59468,-58.40493,Entire home/apt,3310,4,44,2021-01-20,0.39,27,270
146648,❤  Amazing Sunset View Studio +Balcony❤Pool -Gym,319901,Ralf,,Recoleta,-34.59435,-58.40521,Entire home/apt,2684,4,102,2020-01-07,0.88,27,365
148284,Sunny Terrace Apart. in Downtown BA,407702,Ruy,,Monserrat,-34.61348,-58.38326,Entire home/apt,2952,1,268,2020-03-09,2.28,7,365
150594,Departamento Parque chacabuco,716702,Eugenia,,Parque Chacabuco,-34.63438,-58.44546,Private room,15196,7,0,,,1,365
154427,Spotless apt. in a Great location. 100% Equipped.,426566,Egle,,Almagro,-34.62053,-58.41653,Entire home/apt,1524,4,59,2020-03-03,0.52,8,361
154430,"Loft Style, modern,bright &spacious",742738,Martin,,Palermo,-34.5918,-58.41389,Entire home/apt,985,30,1,2012-01-10,0.01,2,309
154767,Central location/2min from Metro -  Fast WiFi,426566,Egle,,Almagro,-34.62032,-58.41602,Entire home/apt,4353,5,36,2020-05-10,0.31,8,354
156189,Cute Apartment - WiFi & Pool !!,750896,Ariel,,Almagro,-34.60282,-58.42862,Entire home/apt,5368,14,0,,,4,360
158056,PalermoSoho Excellent Location! steps from LaRural,758728,Mauricio,,Palermo,-34.58207,-58.42094,Entire home/apt,2594,5,54,2020-03-11,0.54,10,365
159585,Apartment in Recoleta Juncal 2200,772165,Jorge,,Recoleta,-34.59294,-58.40048,Entire home/apt,2147,3,12,2019-09-03,0.10,1,365
160611,Habitación en Las Cañitas,769336,Natalia,,Palermo,-34.56533,-58.43481,Private room,16614,1,8,2017-09-25,0.17,1,365
161463,The Boss- 2 bedroom with balcony,319901,Ralf,,Palermo,-34.58243,-58.42519,Entire home/apt,6838,3,144,2021-02-16,1.40,27,348
166846,PENTHOUSE Duplex in Palermo with RooftopTerrace!!,794906,Jesse,,Villa Crespo,-34.59324,-58.43819,Entire home/apt,7927,4,59,2020-03-13,0.51,4,0
168298,Boutique Central Apt in BuenosAires,802023,Ana,,Balvanera,-34.6056,-58.3955,Entire home/apt,5368,3,18,2018-11-30,0.16,1,365
172118,Owner Featured on HGTV- Spacious Palermo Soho Loft,791090,Jamais,,Palermo,-34.58735,-58.42186,Entire home/apt,7067,3,68,2020-02-27,0.60,1,269
172135,Recoleta full equipped Apartment,523775,Silvia  Diana,,Recoleta,-34.58976,-58.3981,Entire home/apt,4473,3,62,2019-08-15,0.54,1,179
176318,San Telmo Vintage - Art Experience Fully Renovated,843196,Ivan,,Monserrat,-34.61562,-58.36852,Entire home/apt,4908,4,154,2020-03-21,1.42,1,357
178330,"3 Bedrooms / 2 Bathroom, Off & Ldy Apt in Palermo",853184,Juan,,Palermo,-34.58712,-58.42184,Entire home/apt,6262,15,0,,,3,360
180692,Tango and Enjoyment of Buenos Aires,865765,Hector,,Villa Urquiza,-34.57566,-58.48381,Private room,6268,5,0,,,1,365
181627,RENT APP ARTS,870611,Pablo,,Palermo,-34.58246,-58.41092,Private room,11630,30,0,,,1,365
183454,Lovely & Modern Apartment in Palerm,878481,Silvia,,Palermo,-34.58176,-58.40946,Entire home/apt,3131,7,21,2017-11-07,0.18,2,115
186005,Modern apartment in Downtown Buenos Aires,893209,Victoria,,Retiro,-34.59804,-58.37688,Entire home/apt,3578,5,47,2021-01-10,0.42,3,354
189224,Double Room,906438,Mariel,,Monserrat,-34.61375,-58.38604,Private room,2684,3,0,,,3,364
189572,Departamento de 2 ambientes en recoleta,914563,Carlos,,Recoleta,-34.58742,-58.38437,Entire home/apt,2684,2,9,2019-07-30,0.35,2,90
189867,♫ ♫ Harmony  - One-bedroom apartment,319901,Ralf,,Recoleta,-34.59426,-58.40352,Entire home/apt,2686,10,53,2020-11-29,0.46,27,243
190829,Green Room,906438,Mariel,,Monserrat,-34.61375,-58.38604,Private room,3310,3,5,2017-10-12,0.04,3,364
190830,Blue Room,906438,Mariel,,Monserrat,-34.61375,-58.38604,Private room,2684,3,3,2013-01-17,0.03,3,365
190988,Beautiful apartment in Las Cañitas,320183,Hortensia,,Palermo,-34.57014,-58.43176,Entire home/apt,4473,14,23,2021-01-01,0.23,4,329
191056,"Big sunny, central Studio",923804,Annatina Luck,,Monserrat,-34.61366,-58.38855,Entire home/apt,2415,10,11,2019-11-12,0.10,1,365
192259,DONDE VIVI (2) Room for Rent/ Habitacion.,645495,Viviana,,Almagro,-34.60589,-58.42091,Private room,1035,3,39,2019-04-21,0.34,2,360
192468,Beautiful Flat in the Sky of Bs.As.,864084,Leandro Ezequiel,,Puerto Madero,-34.61227,-58.35992,Entire home/apt,9794,5,38,2020-01-05,0.42,1,330
194232,"Great Loft, Best Location (Palermo)",943202,Rocío,,Palermo,-34.57619,-58.43631,Entire home/apt,3131,5,73,2019-11-12,0.64,1,178
196386,"Stylish, Top Location, Doorman & Balcony",956144,Alfredo,,Recoleta,-34.59153,-58.39268,Entire home/apt,5821,2,3,2019-11-15,0.06,9,88
196601,Bright apartment with terrace,893209,Victoria,,San Nicolas,-34.60234,-58.37738,Entire home/apt,2684,5,6,2019-07-06,0.07,3,365
197288,Beautiful studio in heart Recoleta,961397,Marisa,,Recoleta,-34.5913,-58.39037,Entire home/apt,2000,20,1,2012-02-22,0.01,1,362
201859,NICE STUDIO IN RECOLETA,987581,Susana Marcela,,Recoleta,-34.5866,-58.3961,Entire home/apt,1900,5,9,2020-02-16,0.08,1,89
202861,Gourgeous furnished apartment,114309,Gabriela,,Recoleta,-34.59384,-58.41401,Entire home/apt,4741,5,2,2017-04-01,0.04,1,364
203340,Amazing view - GREAT Studio - Balcony,530261,Luciano,,Palermo,-34.58104,-58.42544,Entire home/apt,2684,7,9,2021-01-16,0.08,25,354
