id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16975329,Bay Area,113410907,Myneika,,Lake Merritt,37.79901,-122.25888,Entire home/apt,300,1,1,2018-09-24,0.03,1,365
16985988,Secluded Garden Cottage near Lake Merritt,113718175,Jeff,,Lakeshore,37.81166,-122.24358,Entire home/apt,102,2,75,2020-03-15,1.54,1,80
17001879,Airy Minimalist Cozy Apartment,104390959,Jennifer,,Longfellow,37.82543,-122.26988,Entire home/apt,99,3,101,2021-02-01,2.10,4,314
17093324,Cozy Charming Victorian House,23869776,Sanelle,,Hoover-Foster,37.82552,-122.27613,Private room,55,2,61,2021-01-16,1.24,4,365
17119441,Entire 2 bedroom apartment,16217011,Jennifer,,Peralta-Hacienda,37.79094,-122.21394,Entire home/apt,105,5,30,2021-01-24,0.71,1,139
17120911,Japanese Hut By The Lake,73364035,Michael,,Ivy Hill,37.79915,-122.24411,Entire home/apt,74,2,111,2020-12-16,2.29,1,259
17139562,Boutique Garden Getaway,40428240,Bianca,,Oak Center,37.80648,-122.28369,Entire home/apt,95,2,147,2021-01-18,3.00,1,318
17180301,Lake Merritt-Welcome to Oakland Try before renting,115608944,Pete,,Merritt,37.79942,-122.25308,Private room,140,7,0,,,1,363
17190783,Cannabis Friendly Private Creekside Sanctuary,2842678,Melissa,,Chabot Park,37.73972,-122.13794,Private room,109,1,53,2020-02-27,1.13,2,82
17190905,Sunny & Inviting Cozy Urban Retreat,3514,Jon And Jen,,Bushrod,37.84162,-122.26302,Entire home/apt,80,15,91,2021-01-15,1.89,7,100
17191151,Modern (queen) bedroom - Close to everything!,23792216,Antonio,,Clinton,37.79244,-122.24562,Private room,39,2,7,2020-11-01,0.14,1,0
17196125,Lovely cozy super clean cheap room,23869776,Sanelle,,Hoover-Foster,37.82386,-122.27487,Private room,55,2,59,2020-08-24,1.20,4,180
17227100,"Super clean, super cheap n charming",23869776,Sanelle,,Hoover-Foster,37.82479,-122.27464,Private room,55,2,45,2020-06-01,0.92,4,365
17255268,"Elegant, bright, private cottage",95783749,Shane,,Trestle Glen,37.809,-122.22573,Entire home/apt,80,2,55,2021-01-22,1.21,1,236
17269304,"Diamond in the Dimond (Private, Cozy Apartment)",2410349,Casandra,,Upper Dimond,37.80008,-122.20753,Entire home/apt,100,2,25,2020-05-17,0.51,1,0
17270556,Private room/bath in Grand Lake home,1012668,Chris,,Grand Lake,37.81825,-122.24841,Private room,95,1,28,2020-02-27,0.58,2,80
17281993,Comfortable Lake Merritt Cottage,6928980,Karin,,Cleveland Heights,37.80383,-122.25159,Entire home/apt,95,2,107,2020-03-31,2.23,1,297
17301265,Hip Large Lake Merritt Loft | BART & Highway Close,12641685,Renzo,,East Peralta,37.79439,-122.25583,Entire home/apt,100,45,170,2021-02-06,3.51,1,141
17348052,Modern Apartment Parking Included!,104390959,Jennifer,,Longfellow,37.82568,-122.2709,Entire home/apt,100,3,115,2021-02-03,2.60,4,291
17379706,Garden View Victorian Apt. in Temescal - Piedmont,117453367,Rosemary,,Temescal,37.82991,-122.2566,Entire home/apt,145,2,163,2021-02-07,3.37,1,284
17387810,Dream Room (w/Breakfast) in Historic House,268781,Pam,,Millsmont,37.77802,-122.18062,Private room,28,5,26,2021-02-09,0.54,2,38
17437966,Sunny & Cozy Top Floor Studio,3514,Jon And Jen,,Allendale,37.78471,-122.20623,Entire home/apt,80,3,95,2021-02-05,2.00,7,32
17443860,Sweet Bay View Apartment in Oakland,118056526,Nora,,Redwood Heights,37.79116,-122.18497,Entire home/apt,99,2,112,2021-02-14,2.34,2,66
17556990,Private Sunny Upstairs Apartment in North Oakland,285510,Melanie,,Bushrod,37.85206,-122.26279,Entire home/apt,125,2,74,2021-01-31,1.68,2,296
17664604,"Clean, Sunny, Spacious Room in Oakland hills",6367393,Dorian,,Piedmont Pines,37.82427,-122.18975,Private room,81,7,93,2020-02-21,2.14,4,0
17668480,Spacious Home in a Great Neighborhood,111944848,Laysin,,Lakeshore,37.81211,-122.24373,Entire home/apt,175,3,44,2021-01-03,0.94,7,77
17685911,Serene 1 Bedroom Backyard Cottage,3631486,Ruxana,,Bushrod,37.8408,-122.26751,Entire home/apt,88,5,53,2021-01-29,1.11,1,340
17685999,Knoll Avenue Modern,22659489,Elizabeth,,Redwood Heights,37.78911,-122.17929,Entire home/apt,275,2,4,2020-06-21,0.08,2,362
17703292,Private Attic Space by Lake Merritt,1269476,Amy,,Adams Point,37.81048,-122.25039,Private room,78,2,40,2020-02-26,0.83,2,357
17739352,⭐️ Stunning Views ⭐️ Jet Tub ⭐️ W/D ❤️ Sleeps 6 ❤️,64255844,Nicole,,Glen Highlands,37.84383,-122.21451,Entire home/apt,245,3,44,2021-01-18,0.96,1,343
17746466,Incredible Views 3 Bedroom Home,118056526,Nora,,Redwood Heights,37.79115,-122.18502,Entire home/apt,159,2,106,2020-11-01,2.23,2,59
17827203,Vibrant Lake Merritt Apartment with Parking,22087914,Lempi,,Cleveland Heights,37.80172,-122.24942,Entire home/apt,100,4,2,2017-08-24,0.05,1,0
17829977,Hillside Retreat,3693124,Elsie,,Panoramic Hill,37.86709,-122.24136,Entire home/apt,149,3,68,2020-12-01,1.46,2,315
17830339,Bright & Comfy Apartment in the Heart of Rockridge,105714194,Tony,,Shafter,37.84429,-122.25244,Entire home/apt,110,1,172,2021-01-31,3.61,11,82
17842434,Lovely Temescal house sublet,16489823,Steven,,Santa Fe,37.83746,-122.27097,Entire home/apt,150,20,1,2017-05-16,0.02,2,68
17879855,Beautiful Modern Studio in Downtown! Nearby Bart!,76050077,Alex,,Old City-Produce And Waterfront,37.79985,-122.27536,Entire home/apt,86,2,241,2021-01-15,5.09,7,180
17880577,Cozy Modern Temescal Jr. One Bedroom Walk to BART,48422,Keith,,Temescal,37.83301,-122.26579,Entire home/apt,70,1,204,2021-01-24,4.31,23,248
17896844,Charming Modern Studio in Downtown! Nearby Bart!,76050077,Alex,,Old City-Produce And Waterfront,37.79989,-122.27674,Entire home/apt,86,2,193,2020-10-09,4.06,7,179
17965438,Quiet relaxing Oakland private 1 bedroom apartment,56427435,Tommy,,Cox,37.74912,-122.16825,Entire home/apt,110,3,4,2018-10-14,0.13,1,359
18078079,Classic Comfort-rare beauty-parking-forest-freeway,94823516,Khoi,,Montclair,37.83162,-122.22188,Entire home/apt,194,1,58,2020-03-11,1.24,1,0
18109406,California Craftsman — Urban Oasis with Serene Garden & Deck,4624994,Albena,,Golden Gate,37.83763,-122.28417,Entire home/apt,225,3,54,2020-12-09,1.16,5,172
18161879,Spanish style home,3467630,Raif,,Dimond,37.79817,-122.20895,Entire home/apt,70,4,0,,,1,66
18179457,Warriors Playoff  Stay n Oakland Hills,106862067,Evelyn,,Chabot Park,37.74714,-122.14411,Private room,75,2,17,2019-05-26,0.38,1,88
18194195,"CLEAN & COZY Room, close to BART, easy parking!!!",2797102,Jacki,,Hoover-Foster,37.82293,-122.27427,Private room,55,3,1,2017-08-01,0.02,5,0
18212152,Sun-drenched character home in a central location,6305005,Amelia,,Bushrod,37.84781,-122.2619,Entire home/apt,180,3,15,2020-10-04,0.33,1,0
18240286,Super convenient everything in walking distance,126018209,Shady,,Adams Point,37.80992,-122.25564,Entire home/apt,100,4,11,2020-02-01,0.54,1,82
18240594,Sunny and bright 1 bdrm house,6327999,Angelique,,Millsmont,37.77736,-122.17081,Entire home/apt,120,21,12,2020-09-01,0.26,2,77
18242187,Private Room with Bath & Mini Kitchen W. Oakland,26600012,Leon,,Prescott,37.81103,-122.29875,Private room,45,2,81,2021-02-19,1.77,1,341
18251179,Beautiful Cottage by the Lake,3371405,Alissa,,Cleveland Heights,37.80402,-122.24644,Entire home/apt,98,7,77,2020-09-24,3.25,1,19
18285416,Sweet bungalow with gated parking/ close to SF,6327999,Angelique,,Millsmont,37.77748,-122.17077,Entire home/apt,79,21,38,2021-01-30,0.82,2,96
18303132,Sunny 2nd floor room near BART and Berkeley,27507009,David,,Fairview Park,37.85081,-122.25423,Private room,65,1,206,2020-12-24,5.11,3,342
18311427,Comfortable and Colorful In-Law Studio Apartment,33274416,Julie And Luther,,Golf Links,37.76864,-122.15749,Entire home/apt,105,5,52,2019-07-01,1.48,1,120
18312421,Classically Cool Apartment on College Ave,105714194,Tony,,Shafter,37.84247,-122.25269,Entire home/apt,130,1,179,2021-02-13,3.83,11,96
18417251,Walker Ave,591862,Paymon,,Lakeshore,37.81385,-122.24424,Entire home/apt,129,30,0,,,1,89
18473016,Updated apartment on Oakland/Berkeley border!,37084699,Charlie,,Paradise Park,37.8486,-122.28474,Entire home/apt,150,2,84,2021-01-27,1.84,1,263
18491135,Inlaw,128301469,Maria,,Leona Heights,37.78463,-122.17342,Private room,72,2,76,2020-11-28,1.67,1,266
18491288,Bright and spacious private home,4115431,Brook,,Bushrod,37.84742,-122.26839,Entire home/apt,130,4,41,2020-03-14,0.90,1,0
18506701,Sun & Love Studio,2416018,Tobias,,Eastmont Hills,37.77034,-122.16261,Entire home/apt,901,2,63,2020-02-23,1.37,1,89
18638292,North Oakland Carriage House with Inglenook,129501642,Christopher,,Bushrod,37.8466,-122.2654,Entire home/apt,118,7,107,2020-12-29,2.35,1,222
18666378,Light & Airy Lake Merritt home with large backyard,25010196,Jason,,Cleveland Heights,37.80376,-122.24109,Entire home/apt,148,5,67,2020-05-05,1.47,2,6
18669103,Charming Oakland Garden Apartment,15061171,Eurydice,,Bushrod,37.84792,-122.26412,Entire home/apt,125,2,150,2021-01-29,3.25,1,347
18671442,Lake Merritt Sling,7488007,Nate,,Lakewide,37.80849,-122.25655,Private room,83,5,1,2020-01-13,0.07,3,156
18672635,Private room near BART w/ parking; cozy & clean!,2797102,Jacki,,Hoover-Foster,37.8237,-122.27255,Private room,52,3,0,,,5,0
18672830,Large room in transit-friendly updated home,2797102,Jacki,,Hoover-Foster,37.82341,-122.27301,Private room,40,1,1,2018-08-15,0.03,5,0
18720945,View Apartment on Piedmont Ave,483342,Paul & Dominique,,Piedmont Avenue,37.82568,-122.25451,Entire home/apt,175,45,4,2017-12-03,0.09,1,88
18807606,Quiet Family House in a beautiful Oakland Hills,29951606,Ines,,Piedmont Pines,37.82475,-122.19161,Entire home/apt,135,7,6,2020-12-22,0.19,1,26
18824983,Sunny Convenient Downtown Oakland Home,131077665,Sara,,Oak Center,37.80593,-122.28381,Entire home/apt,115,30,0,,,2,277
18841039,"Retreat lovely garden cottage bright Sunny, clean.",14039720,Isabelita,,Golden Gate,37.83945,-122.28311,Entire home/apt,108,5,36,2019-10-09,0.81,1,19
18854213,5 mins Drive from Oakland airport Z,5492973,Grace,,Brookfield Village,37.73642,-122.18469,Private room,33,5,1,2019-11-17,0.06,22,90
18875566,"Bright 1BR near Temescal, Rockridge & Berkeley",1094674,Brent,,Bushrod,37.84277,-122.26401,Entire home/apt,100,20,0,,,1,141
18933828,Oakland Casita-Private & Clean Studio W/Deck,20068090,Brianna,,Frick,37.77473,-122.18788,Entire home/apt,75,28,23,2020-10-11,0.54,1,0
18939326,Modern 2 Bedroom Apartment # 2,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,290,30,13,2019-07-28,0.29,6,90
18939761,Modern 2 Bedroom Apartment # 1,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,290,30,11,2019-08-01,0.25,6,0
18956016,★Come shelter in a romantic modern home★,20270674,Gina,,Millsmont,37.77706,-122.17381,Entire home/apt,172,1,176,2020-11-27,3.88,4,0
19021871,Stylish two bedroom apartment (Lincoln downstairs),2812355,David,,Oakmore,37.80403,-122.21086,Entire home/apt,100,7,21,2020-03-28,0.48,3,364
19040979,Warm and wooded Cleveland Heights Garden Apartment,25010196,Jason,,Cleveland Heights,37.80314,-122.24105,Entire home/apt,69,3,30,2019-07-13,0.67,2,11
19071603,Bohemian Suite - Large Apt With A Beautiful View,1652128,Myles,,Lakeshore,37.81311,-122.24421,Entire home/apt,105,7,6,2019-12-16,0.13,1,0
19107538,Modern 4 Bedroom Apartment #1 & 2,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,599,30,27,2019-09-30,0.61,6,83
19117196,Your Private Room w Private Bathroom in Great Home,2797102,Jacki,,Hoover-Foster,37.82369,-122.27444,Private room,62,3,0,,,5,0
19117805,Clean and Comfortable Private Room in Great Home!,2797102,Jacki,,Hoover-Foster,37.82336,-122.27257,Private room,55,3,0,,,5,0
19124670,Charming 2BD Victorian Unit,46032667,Gary,,Clinton,37.79763,-122.25014,Entire home/apt,115,2,17,2020-09-29,0.38,2,358
19140951,Room #5 @ B-Love's Guest House,3518,Traci,,Prescott,37.81029,-122.29454,Private room,44,3,19,2020-10-02,0.45,6,77
19161000,Private One Bedroom Apt in Perfect Location!,111944848,Laysin,,Lakeshore,37.8118,-122.2438,Entire home/apt,80,2,9,2021-02-15,0.20,7,361
19162587,A Cozy Comfy Bedroom Upstairs At Lydia's Place,133426953,Lydia,,Allendale,37.78741,-122.19793,Private room,46,2,44,2021-01-31,1.00,1,142
19163928,Oakland Hills Private Garden Gem,65678389,Kevin & Sherri,,Redwood Heights,37.8033,-122.19083,Entire home/apt,99,7,62,2020-02-16,1.38,1,246
19164071,Plus Artistic Bed & Bath Sanctuary in Lake Merritt,3905188,Johanna,,Clinton,37.79622,-122.24947,Private room,104,1,77,2020-06-19,1.71,4,365
19164553,"El Nido: A Cozy, Tranquil Place To Be",2252348,Ann,,Shepherd Canyon,37.82956,-122.19574,Entire home/apt,125,3,123,2021-02-17,2.94,1,164
19177847,Plum Cottage - Upper Unit Studio With Sunny Deck,1685914,Lawrence,,Lynn-Highland Park,37.79942,-122.23363,Entire home/apt,65,4,9,2020-10-19,0.20,1,63
19182373,1929 Charming Home Oasis near Lake Merritt,12454388,Angie,,Highland Terrace,37.79453,-122.2362,Entire home/apt,105,1,163,2020-12-29,3.68,1,139
19183411,Private 1bd unit close to downtown.Newly remodeled,20993562,Anastasia,,Hoover-Foster,37.8156,-122.27468,Entire home/apt,250,180,122,2020-06-12,2.72,1,0
19184612,Charming Apartment Near BART - 20 Min to SF,10173518,Nancy,,Longfellow,37.82983,-122.26963,Entire home/apt,99,3,43,2020-11-28,0.98,5,89
19196362,Find Peace at a Chilled Hideaway near Lake Temescal,4337719,Jennifer,,Glen Highlands,37.84146,-122.22042,Entire home/apt,425,5,70,2021-02-06,1.75,1,269
19200772,Close to Downtown Oakland and San Francisco,68836006,Senait,,Ralph Bunche,37.81353,-122.28274,Private room,79,1,67,2020-03-08,1.52,2,0
19225779,Clean and Comfortable Private Room+bathroom,95967417,Poornima,,Caballo Hills,37.77852,-122.1611,Private room,55,1,30,2019-08-27,0.68,1,46
19263978,Beautiful Victorian Minutes from Downtown,68836006,Senait,,Ralph Bunche,37.81348,-122.28106,Private room,81,1,62,2020-03-07,1.40,2,0
19281891,Welcome home bay area,135032365,Kevin,,Oakland Ave-Harrison St,37.8204,-122.26012,Private room,79,1,176,2020-03-08,3.94,1,89
19295589,Excellent commute for team Nice 6b3b house parking,89124429,Alice,,Laurel,37.79436,-122.2039,Entire home/apt,288,3,50,2020-12-22,1.36,5,276
19334086,Modern Living at Tech-Forward Townhouse,56260459,Sherwain,,Prescott,37.814,-122.29915,Entire home/apt,188,2,128,2021-02-07,2.87,1,133
19387530,Rockridge Farmhouse Cottage,430473,Ariel,,Shafter,37.83728,-122.25309,Entire home/apt,159,1,10,2019-12-27,0.23,1,166
19435862,Fabulous 1BR Apt - Best Oakland Neighborhood!,5168076,Joseph,,Lakeshore,37.81174,-122.24608,Entire home/apt,149,3,50,2020-03-10,1.25,1,81
19439014,"Small living, BIG life",92879745,Sylvia,,Trestle Glen,37.8084,-122.2384,Entire home/apt,85,10,10,2020-01-21,0.23,1,0
19440026,Single Bed and Couch in Living Room - Female Only,6861421,Vivian,,Golf Links,37.76317,-122.1591,Shared room,45,1,5,2018-09-23,0.12,2,51
19457195,Oakland Airport Home 24 hour self check-in,69875578,Jeffrey,,Brookfield Village,37.73554,-122.18257,Private room,55,1,52,2020-08-04,1.17,6,85
19475665,3 bd/2 bth/secured parking/big kitchen/outdr patio,11608635,Adi Ludi,,Fairfax Business-Wentworth-Holland,37.77159,-122.1995,Entire home/apt,154,2,186,2021-01-14,4.22,4,180
19522340,Perfectly Located Garden Retreat,181496,Siddharth,,Oakmore,37.80794,-122.21527,Entire home/apt,140,7,1,2018-07-23,0.03,2,84
19537412,Modern 4 Bedroom Apartment #3 & 4,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,599,30,7,2019-08-05,0.16,6,83
19554687,Spacious and Bright Room w  Bath Near Bart,29827287,Neucimar,,Longfellow,37.83006,-122.27032,Private room,55,3,98,2020-11-16,2.23,1,84
19560520,"Quiet Room close to SF, Dwnt Oakland and berkeley",137445341,Adam,,Santa Fe,37.83729,-122.27125,Private room,45,10,11,2020-07-31,0.25,2,357
19627583,Modern 2 Bedroom Apartment # 3,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,300,30,7,2018-10-14,0.16,6,83
19660756,Warm private suite,31551006,Jodie,,Upper Rockridge,37.83542,-122.22349,Entire home/apt,100,1,68,2021-01-31,2.01,1,111
19663257,Sunny and Cool in Oakland.,138446594,Christina,,Upper Laurel,37.78692,-122.19115,Entire home/apt,75,4,86,2020-11-29,1.98,1,0
19721165,Spacious Studio near SF/Public Transportation,60548854,Lily,,School,37.79706,-122.21453,Entire home/apt,65,1,157,2020-03-21,3.58,1,52
19731273,Private Studio Perfect for A Getaway,12022,Jamie,,Bushrod,37.84248,-122.26649,Private room,77,2,68,2019-11-08,1.56,1,88
19732688,Comfy Chic Bohemian Victorian in West Oakland,2834275,Daphnée & Mike,,Oak Center,37.80937,-122.28793,Entire home/apt,154,3,0,,,5,358
19737509,Trendy Room in West Oakland Close to Downtown Bart,48422,Keith,,McClymonds,37.81606,-122.27774,Private room,30,24,3,2020-08-30,0.07,23,172
19753350,Modern 2 Bedroom Apartment # 4,46324647,Michael,,Chinatown,37.79672,-122.2685,Entire home/apt,300,30,14,2019-09-26,0.32,6,83
19767022,"Sunny, Relaxing Studio in Fruitvale",90047731,Karissa,,Hawthorne,37.77923,-122.22644,Entire home/apt,70,4,172,2020-10-28,3.91,1,0
19772065,Cozy & Comfortable Minimalist Studio,139574430,Eric,,Allendale,37.78419,-122.20599,Entire home/apt,80,3,89,2021-02-06,2.03,1,99
19781908,Beautiful room in the heart of North Oakland!,42832906,Araxi,,Oakland Ave-Harrison St,37.82063,-122.2552,Private room,100,1,13,2017-10-23,0.30,1,0
19811368,"Casita Azul -cosy, newly remodeled, great location",905122,Supriya,,Bushrod,37.84138,-122.26805,Entire home/apt,99,14,99,2020-12-28,2.29,1,269
19827115,Sunny Private Studio in Perfect Area,111944848,Laysin,,Lakeshore,37.81064,-122.24563,Entire home/apt,100,4,28,2020-09-03,0.64,7,364
19848972,Quiet professional and convenient West Oakland,78362852,Jonathan,,Prescott,37.81,-122.2946,Entire home/apt,75,1,17,2020-09-22,0.40,1,51
19880226,Million Dollar View minutes to San Francisco,77999623,Pier Matisse,,Toler Heights,37.75447,-122.15845,Entire home/apt,79,1,316,2021-02-15,7.25,1,153
19890888,Entire House with Beautiful Deck and Hot Tub,13005608,Sally,,Reservoir Hill-Meadow Brook,37.79138,-122.22675,Private room,65,5,53,2019-11-30,1.22,1,0
19912586,Restful Room in Leafy Oasis of Oakland,6367393,Dorian,,Piedmont Pines,37.82345,-122.18802,Private room,75,7,144,2020-06-05,3.32,4,262
19971156,Relaxing home in Oakland clean and sanitized,79743112,Susan,,Durant Manor,37.74213,-122.16045,Entire home/apt,180,7,0,,,1,78
20001846,Adorable Modern Studio in Downtown! Nearby Bart!,76050077,Alex,,Old City-Produce And Waterfront,37.79961,-122.27659,Entire home/apt,93,3,202,2020-03-08,4.64,7,179
20013385,Contemporary Claremont Hills In-law,142070264,Larry,,Claremont,37.85799,-122.22189,Entire home/apt,125,4,81,2020-11-25,2.43,1,1
20032811,Private Rockridge Cottage for 2-4,16101410,Benjamin,,Fairview Park,37.84743,-122.25627,Entire home/apt,135,2,79,2021-01-16,1.85,1,73
20075153,"Comfort Budget ""H"" Great Neighborhood",35967118,Peggy,,Grand Lake,37.81452,-122.25045,Shared room,28,1,42,2020-02-13,0.97,11,89
20077225,The Chill Spot in Fruitvale.,33904450,Rachel,,Reservoir Hill-Meadow Brook,37.79064,-122.22453,Private room,40,1,148,2021-01-21,3.78,5,88
20121361,Oakland Respite with En Suite Bath,6367393,Dorian,,Piedmont Pines,37.82344,-122.1885,Private room,90,1,95,2020-12-03,2.21,4,262
20148137,Bright Apartment With Patio On Lake Merritt,1475400,Karen,,Lakewide,37.80904,-122.25966,Entire home/apt,100,90,1,2018-08-12,0.03,1,353
20151942,Sunny Master bedroom & bathroom,29715897,Julie,,Mountain View Cemetery,37.83338,-122.24695,Private room,100,60,4,2019-08-11,0.10,3,351
20156183,Mills College (2 people's shared room),5492973,Grace,,Frick,37.77207,-122.18656,Shared room,33,4,3,2019-10-12,0.08,22,364
20248040,simple single room,41648343,Ann,,Lakeshore,37.81517,-122.24521,Private room,45,1,36,2020-03-07,0.84,5,82
20257108,Charming Cozy Cottage in Garden Oasis,10553493,Chantelise,,Upper Laurel,37.79454,-122.19275,Entire home/apt,91,10,96,2021-02-07,2.30,2,97
20357780,Upper Rockridge private get-a-way,7305178,Darlene,,Upper Rockridge,37.84707,-122.24043,Entire home/apt,75,3,47,2019-12-29,1.16,2,141
20468932,Sunny and Cozy Oakland House,698545,Julia,,Redwood Heights,37.79851,-122.18944,Entire home/apt,114,2,41,2021-02-17,0.97,1,0
20469747,Private Casita with Stunning View,28173849,Melia,,Eastmont Hills,37.76733,-122.1597,Entire home/apt,79,1,239,2021-02-15,5.59,1,44
20500014,Charming cottage,48626652,Jacqueline,,Toler Heights,37.75641,-122.1613,Entire home/apt,104,2,11,2019-10-15,0.30,2,296
20519880,A:PRIVATE ROOM by Coliseum BART nearby OAK Airport,146497884,Angela,,Fitchburg,37.75803,-122.18694,Private room,46,1,166,2019-12-16,3.88,2,362
20555632,Airy Updated Room in Oakland Hills,12912266,Joel & Ava,,Golf Links,37.76501,-122.16001,Private room,68,1,6,2019-04-26,0.14,1,363
20560534,Oakland/Convention Center/ Chinatown/2Bed-subfloor,19957349,Tim,,Downtown,37.8023,-122.2706,Private room,193,2,6,2019-02-11,0.14,6,364
20570355,"Perfectly located near BART Station, SF, etc",728323,Anish,,Lakeshore,37.81177,-122.24444,Private room,134,1,11,2019-11-03,0.26,1,364
20573224,"Luxury Private Bed & Bath, 10 minutes to SF",2654084,Nikhil,,Prescott,37.81474,-122.29863,Private room,108,30,11,2019-08-31,0.28,1,89
20609912,★ Spectacular Views★ Stunning vacation home!,20270674,Gina,,Millsmont,37.77938,-122.17892,Entire home/apt,223,1,163,2021-02-11,3.83,4,365
20693789,Unique tiny house with deck near Lake Merritt,173879,Brian,,Adams Point,37.81282,-122.2523,Entire home/apt,72,2,166,2021-02-07,3.95,1,62
20694590,B:PRIVATE ROOM by Coliseum BART nearby OAK Airport,146497884,Angela,,Fitchburg,37.75638,-122.18825,Private room,42,1,136,2020-02-04,3.23,2,364
20723343,Vintage Upper Rockridge Gem,148388461,Scott,,Upper Rockridge,37.84457,-122.24422,Entire home/apt,245,4,26,2020-10-04,0.64,1,106
20726452,PRIVATE in-Law 5MinBart&Oracle 10MinAirprt25MinS.F,1592786,Jose And Julia,,Lockwood Tevis,37.76319,-122.20111,Entire home/apt,81,1,352,2021-02-04,9.76,3,357
20773739,New Unit Piedmont 1BR w/private landscaped porch,7324895,Steven,,Piedmont,37.81471,-122.22261,Entire home/apt,110,30,3,2018-12-25,0.09,1,234
20804157,Urban Apartment in Rockridge Neighborhood,56874549,Fatima,,Rockridge,37.84957,-122.25182,Entire home/apt,104,2,188,2021-02-15,4.47,5,70
20882680,Historic Tongan Home Bedroom 1 In Fab Dimond Dist.,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,30,1,3,2018-08-31,0.07,4,81
20901838,Gorgeous sunny secure studio-Rockridge 5 min Bart,8476690,Cluny,,Shafter,37.83871,-122.25458,Entire home/apt,129,7,49,2020-02-15,1.17,2,142
20914756,Historic Tongan Home Bedroom 2 In Fab Dimond Dist.,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,34,1,7,2021-02-02,0.17,4,19
20915852,Historic Tongan Home Bedroom 3 In Fab Dimond Dist.,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,40,1,7,2021-02-14,0.17,4,86
20943638,Tranquil Spacious Estate  Room #1 w/2 twin beds,150591690,Denise,,Caballo Hills,37.78466,-122.16052,Private room,80,5,1,2017-10-09,0.02,5,89
20969103,Tranquil Spacious Estate--Master BR w/Master Bath,150591690,Denise,,Caballo Hills,37.78282,-122.16061,Private room,150,4,1,2018-08-13,0.03,5,89
20969110,Tranquil Spacious Estate--#3 Bedroom w/queenbed,150591690,Denise,,Caballo Hills,37.78546,-122.16255,Private room,130,4,0,,,5,89
20969766,Oakland Hills Home. 2 bedrooms 1.5 Bath /Montclair,150865969,B.,,Montclair,37.83201,-122.21463,Entire home/apt,128,4,82,2021-02-13,2.01,4,63
20969994,Tranquil Spacious Estate #2 Bedroom w/2 twin beds,150591690,Denise,,Caballo Hills,37.78342,-122.1602,Private room,90,5,2,2018-08-19,0.06,5,89
20980304,Luxury 3B/2B upper unit. Amazing view of the bay.,74479127,Tegsti,,Millsmont,37.77163,-122.17089,Entire home/apt,199,2,58,2020-06-18,1.40,1,0
20983947,Oakland’s Modern Victorian Gem,151008385,Ella,,Clinton,37.79352,-122.24522,Entire home/apt,121,2,104,2021-01-04,2.52,1,95
20984086,"Massive, gorgeous 12 bedroom mansion",6722695,E.J. Blumberg,,Clinton,37.79503,-122.24101,Entire home/apt,455,30,11,2019-09-24,0.31,17,365
21008062,"Shari's Place, All new contemporary private unit",17223105,Shari,,Upper Dimond,37.8028,-122.21613,Entire home/apt,62,1,207,2020-12-30,5.31,1,0
21021733,"NEAR SF,BART,NICE LOC,WALKTO ALL,TOURIST FAVORITE!",408300,Jennifer,,Upper Dimond,37.8011,-122.21281,Private room,49,4,6,2020-04-18,0.15,17,365
21038998,Light-filled Modern Designers’ Loft,2754791,Nick,,Prescott,37.81386,-122.29433,Entire home/apt,123,13,6,2020-06-26,0.15,1,0
21040855,Cute Garden Apartment: well appointed 1 bedroom,121239635,Micha,,Crocker Highland,37.81343,-122.23215,Entire home/apt,120,2,29,2021-01-03,0.70,1,179
21045646,Entire first floor in artist condo in Oakland!,11428195,Kevin,,McClymonds,37.82052,-122.27776,Private room,137,2,22,2019-08-11,0.55,1,90
21152974,"23 Min to SF, Blocks to BART, Private Room! (B4P)",14767694,Joseph,,Hoover-Foster,37.8233,-122.274,Private room,35,1,152,2021-02-04,3.68,4,82
21174639,Bright 2Br+ Penthouse Craftsman Flat by the Lake,4295625,Eriq,,Lakeshore,37.8121,-122.24287,Entire home/apt,214,1,128,2020-04-06,3.19,1,20
21189628,Quiet Retreat Near Berkeley Ashby BART Station,96212165,Joslin,,Bushrod,37.85108,-122.26775,Entire home/apt,170,2,69,2020-11-30,1.77,1,78
21255883,Modern and cozy bedroom with private bathroom,9295796,Cedric,,Upper Peralta Creek-Bartlett,37.79088,-122.21021,Private room,92,5,9,2020-09-24,0.26,1,336
21282933,Large bedroom with En-suite bathroom,7256372,Daria,,Montclair,37.83729,-122.20028,Private room,99,7,4,2019-07-05,0.13,3,0
